MUNICIPALITY,BIOME,STATE,COUNTRY,SOY_EQUIVALENT_TONS
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,0.941436100683964
Ipiacu,MATA ATLANTICA,MINAS GERAIS,France,78.971602832493
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Denmark,19.5007351569842
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Italy,35.5178924103321
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,65.4080781982262
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,21.4279299013327
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,526.96075352264
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,26.7849123766658
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,29.8277758226559
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,62.498128878887
Ipiacu,MATA ATLANTICA,MINAS GERAIS,Netherlands,53.5698247533317
Itanhomi,MATA ATLANTICA,MINAS GERAIS,Netherlands,0.476308685186355
Iturama,MATA ATLANTICA,MINAS GERAIS,Romania,199.967101601337
Itutinga,MATA ATLANTICA,MINAS GERAIS,Netherlands,193.944808347192
Lavras,MATA ATLANTICA,MINAS GERAIS,Netherlands,64.3079633695849
Luminarias,MATA ATLANTICA,MINAS GERAIS,Netherlands,78.0542833780992
Madre De Deus De Minas,MATA ATLANTICA,MINAS GERAIS,Netherlands,1061.59281760555
Nazareno,MATA ATLANTICA,MINAS GERAIS,Netherlands,204.152450110479
Nepomuceno,MATA ATLANTICA,MINAS GERAIS,Netherlands,6.12461073499058
Resende Costa,MATA ATLANTICA,MINAS GERAIS,Netherlands,61.2457221946348
Ritapolis,MATA ATLANTICA,MINAS GERAIS,Netherlands,10.8880827421252
Sao Vicente De Minas,MATA ATLANTICA,MINAS GERAIS,Netherlands,35.726617786416
Tres Coracoes,MATA ATLANTICA,MINAS GERAIS,Netherlands,785.40387845679
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,France,36.7302349442966
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,3.47589353704149
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,France,291.572506828497
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Denmark,71.999022823189
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Italy,131.13626361759
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,241.4943681407
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,79.1144539731466
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,1945.60148703999
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,98.8930674664333
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,110.127679542954
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,230.750490755011
Tupaciguara,MATA ATLANTICA,MINAS GERAIS,Netherlands,197.786134932867
Agudos Do Sul,MATA ATLANTICA,PARANA,France,6.93698462440234
Agudos Do Sul,MATA ATLANTICA,PARANA,France,111.981314742651
Agudos Do Sul,MATA ATLANTICA,PARANA,Germany,633.050144375071
Alto Paraiso,MATA ATLANTICA,PARANA,France,0.947322091713617
Alto Paraiso,MATA ATLANTICA,PARANA,Spain,0.482708563905553
Alto Parana,MATA ATLANTICA,PARANA,Romania,7.18296734943129
Alto Parana,MATA ATLANTICA,PARANA,France,0.937318247100502
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,9.373182471005
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,10.5448302798806
Alto Parana,MATA ATLANTICA,PARANA,France,3.51494342662688
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,1.40597737065075
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,2.22613083686369
Alto Parana,MATA ATLANTICA,PARANA,France,0.234329561775125
Alto Parana,MATA ATLANTICA,PARANA,Germany,1.21726825960982
Alto Parana,MATA ATLANTICA,PARANA,France,0.00318711636970347
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,4.6865912355025
Alto Parana,MATA ATLANTICA,PARANA,France,0.0483358616960404
Alto Parana,MATA ATLANTICA,PARANA,Slovenia,0.000734154517041467
Alto Parana,MATA ATLANTICA,PARANA,Netherlands,0.133049761849497
Alto Parana,MATA ATLANTICA,PARANA,Spain,4.51151742273374
Alto Piquiri,MATA ATLANTICA,PARANA,Romania,979.410887348734
Alto Piquiri,MATA ATLANTICA,PARANA,France,127.80507713063
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,1278.0507713063
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,1437.80711771959
Alto Piquiri,MATA ATLANTICA,PARANA,France,479.269039239861
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,191.707615695944
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,303.537058185245
Alto Piquiri,MATA ATLANTICA,PARANA,France,31.9512692826574
Alto Piquiri,MATA ATLANTICA,PARANA,Germany,165.976779273581
Alto Piquiri,MATA ATLANTICA,PARANA,France,0.434569213513424
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,639.025385653148
Alto Piquiri,MATA ATLANTICA,PARANA,France,6.59068416874159
Alto Piquiri,MATA ATLANTICA,PARANA,Slovenia,0.100103326662566
Alto Piquiri,MATA ATLANTICA,PARANA,Netherlands,18.1415811843932
Alto Piquiri,MATA ATLANTICA,PARANA,Spain,615.153747376948
Altonia,MATA ATLANTICA,PARANA,Romania,65.965792966064
Altonia,MATA ATLANTICA,PARANA,France,8.60799422072289
Altonia,MATA ATLANTICA,PARANA,Netherlands,86.0799422072286
Altonia,MATA ATLANTICA,PARANA,Netherlands,96.8399349831322
Altonia,MATA ATLANTICA,PARANA,France,32.2799783277108
Altonia,MATA ATLANTICA,PARANA,Netherlands,12.9119913310843
Altonia,MATA ATLANTICA,PARANA,Netherlands,20.4439862742168
Altonia,MATA ATLANTICA,PARANA,France,2.15199855518072
Altonia,MATA ATLANTICA,PARANA,Germany,11.1789546146189
Altonia,MATA ATLANTICA,PARANA,France,0.0292693323490129
Altonia,MATA ATLANTICA,PARANA,Netherlands,43.0399711036143
Altonia,MATA ATLANTICA,PARANA,France,0.443899197972792
Altonia,MATA ATLANTICA,PARANA,Slovenia,0.00674221147338119
Altonia,MATA ATLANTICA,PARANA,Netherlands,1.22188123896219
Altonia,MATA ATLANTICA,PARANA,Spain,41.4321560704863
Alvorada Do Sul,MATA ATLANTICA,PARANA,Spain,33.7933795341768
Amapora,MATA ATLANTICA,PARANA,Romania,49.8262963967868
Amapora,MATA ATLANTICA,PARANA,France,6.50192246827403
Amapora,MATA ATLANTICA,PARANA,Netherlands,65.0192246827403
Amapora,MATA ATLANTICA,PARANA,Netherlands,73.1466277680829
Amapora,MATA ATLANTICA,PARANA,France,24.3822092560276
Amapora,MATA ATLANTICA,PARANA,Netherlands,9.75288370241103
Amapora,MATA ATLANTICA,PARANA,Netherlands,15.4420658621508
Amapora,MATA ATLANTICA,PARANA,France,1.6254806170685
Amapora,MATA ATLANTICA,PARANA,Germany,8.44385977927654
Amapora,MATA ATLANTICA,PARANA,France,0.0221081618727488
Amapora,MATA ATLANTICA,PARANA,Netherlands,32.5096123413702
Amapora,MATA ATLANTICA,PARANA,France,0.335292763324572
Amapora,MATA ATLANTICA,PARANA,Slovenia,0.00509263077327564
Amapora,MATA ATLANTICA,PARANA,Netherlands,0.922930113271335
Amapora,MATA ATLANTICA,PARANA,Spain,31.2951727842945
Ampere,MATA ATLANTICA,PARANA,France,1101.18060393934
Ampere,MATA ATLANTICA,PARANA,Germany,0.924381418673381
Ampere,MATA ATLANTICA,PARANA,Netherlands,6001.54305004004
Anahy,MATA ATLANTICA,PARANA,France,56.7377812122419
Anahy,MATA ATLANTICA,PARANA,France,915.898143031436
Anahy,MATA ATLANTICA,PARANA,Germany,5177.73391937213
Andira,MATA ATLANTICA,PARANA,France,221.271945498672
Andira,MATA ATLANTICA,PARANA,Spain,112.749258123013
Angulo,MATA ATLANTICA,PARANA,Romania,258.18776523598
Angulo,MATA ATLANTICA,PARANA,France,33.6913829286646
Angulo,MATA ATLANTICA,PARANA,Netherlands,336.913829286646
Angulo,MATA ATLANTICA,PARANA,Netherlands,379.028057947476
Angulo,MATA ATLANTICA,PARANA,France,126.342685982492
Angulo,MATA ATLANTICA,PARANA,Netherlands,50.5370743929968
Angulo,MATA ATLANTICA,PARANA,Netherlands,80.0170344555783
Angulo,MATA ATLANTICA,PARANA,France,8.42284573216614
Angulo,MATA ATLANTICA,PARANA,Germany,43.7540303821975
Angulo,MATA ATLANTICA,PARANA,France,0.114559124803191
Angulo,MATA ATLANTICA,PARANA,Netherlands,168.456914643323
Angulo,MATA ATLANTICA,PARANA,France,1.73740565771111
Angulo,MATA ATLANTICA,PARANA,Slovenia,0.0263887756788766
Angulo,MATA ATLANTICA,PARANA,Netherlands,4.78239966938188
Angulo,MATA ATLANTICA,PARANA,Spain,162.163983843117
Antonio Olinto,MATA ATLANTICA,PARANA,France,86.2329074774808
Antonio Olinto,MATA ATLANTICA,PARANA,France,1392.02764259285
Antonio Olinto,MATA ATLANTICA,PARANA,Germany,7869.37804885282
Apucarana,MATA ATLANTICA,PARANA,France,79.7623684364949
Apucarana,MATA ATLANTICA,PARANA,Netherlands,158.314663863999
Apucarana,MATA ATLANTICA,PARANA,France,48.0844530158753
Apucarana,MATA ATLANTICA,PARANA,Netherlands,19.7879547519514
Apucarana,MATA ATLANTICA,PARANA,Slovenia,7.01080113197926
Apucarana,MATA ATLANTICA,PARANA,Spain,1.62452776368
Apucarana,MATA ATLANTICA,PARANA,Netherlands,7.38452405572557
Arapongas,MATA ATLANTICA,PARANA,France,2130.89440825318
Arapongas,MATA ATLANTICA,PARANA,Netherlands,4229.46106773231
Arapongas,MATA ATLANTICA,PARANA,France,1284.60192524273
Arapongas,MATA ATLANTICA,PARANA,Netherlands,528.645813285643
Arapongas,MATA ATLANTICA,PARANA,Slovenia,187.297308522175
Arapongas,MATA ATLANTICA,PARANA,Spain,43.4001296041488
Arapua,MATA ATLANTICA,PARANA,Netherlands,6.19976036957805
Araucaria,MATA ATLANTICA,PARANA,France,1959.76006719642
Araucaria,MATA ATLANTICA,PARANA,Germany,1.64511233188617
Araucaria,MATA ATLANTICA,PARANA,Netherlands,10680.8859227569
Ariranha Do Ivai,MATA ATLANTICA,PARANA,Netherlands,5.68785347861427
Assis Chateaubriand,MATA ATLANTICA,PARANA,France,699.128797051135
Assis Chateaubriand,MATA ATLANTICA,PARANA,France,11285.79146519
Assis Chateaubriand,MATA ATLANTICA,PARANA,Germany,63800.5718440125
Astorga,MATA ATLANTICA,PARANA,France,2242.2627728781
Astorga,MATA ATLANTICA,PARANA,Netherlands,4450.50823015096
Astorga,MATA ATLANTICA,PARANA,France,1351.73993783228
Astorga,MATA ATLANTICA,PARANA,Netherlands,556.274784230149
Astorga,MATA ATLANTICA,PARANA,Slovenia,197.086153463519
Astorga,MATA ATLANTICA,PARANA,Spain,45.6683797059857
Atalaia,MATA ATLANTICA,PARANA,Romania,195.092943733854
Atalaia,MATA ATLANTICA,PARANA,France,25.4580269053807
Atalaia,MATA ATLANTICA,PARANA,Netherlands,254.580269053807
Atalaia,MATA ATLANTICA,PARANA,Netherlands,286.402802685533
Atalaia,MATA ATLANTICA,PARANA,France,95.4676008951777
Atalaia,MATA ATLANTICA,PARANA,Netherlands,38.1870403580711
Atalaia,MATA ATLANTICA,PARANA,Netherlands,60.4628139002792
Atalaia,MATA ATLANTICA,PARANA,France,6.36450672634518
Atalaia,MATA ATLANTICA,PARANA,Germany,33.0616076237444
Atalaia,MATA ATLANTICA,PARANA,France,0.0865636559850205
Atalaia,MATA ATLANTICA,PARANA,Netherlands,127.290134526903
Atalaia,MATA ATLANTICA,PARANA,France,1.3128258959634
Atalaia,MATA ATLANTICA,PARANA,Slovenia,0.0199399995736394
Atalaia,MATA ATLANTICA,PARANA,Netherlands,3.61369729800621
Atalaia,MATA ATLANTICA,PARANA,Spain,122.535043233544
Balsa Nova,MATA ATLANTICA,PARANA,France,125.842818370788
Balsa Nova,MATA ATLANTICA,PARANA,France,2031.43657007825
Balsa Nova,MATA ATLANTICA,PARANA,Germany,11484.0696140445
Bandeirantes,MATA ATLANTICA,PARANA,France,318.078425585641
Bandeirantes,MATA ATLANTICA,PARANA,Spain,162.077060555028
Barra Do Jacare,MATA ATLANTICA,PARANA,France,104.550998134494
Barra Do Jacare,MATA ATLANTICA,PARANA,Spain,53.2740264434266
Barracao,MATA ATLANTICA,PARANA,France,317.092719420205
Barracao,MATA ATLANTICA,PARANA,Germany,0.266182147397136
Barracao,MATA ATLANTICA,PARANA,Netherlands,1728.1866386374
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,France,212.275725322462
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,France,14.5479697108887
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Romania,87.2878182653322
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Romania,73.4428088755355
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Spain,56.0156019859323
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Germany,8.40515254166805
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Romania,0.93363407101921
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,France,229.462059052901
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,France,118.346269102462
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Netherlands,27.3696773358834
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Netherlands,8.69352967126217
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Slovenia,0.142511911287866
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,France,21.7822434583456
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Netherlands,135.6344434702
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Slovenia,36.2247719094315
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Spain,9.93319854025125
Bela Vista Da Caroba,MATA ATLANTICA,PARANA,Germany,59.6264808080235
Bela Vista Do Paraiso,MATA ATLANTICA,PARANA,Spain,26.1088401719324
Bituruna,MATA ATLANTICA,PARANA,France,218.835581257973
Bituruna,MATA ATLANTICA,PARANA,Germany,0.183700606726816
Bituruna,MATA ATLANTICA,PARANA,Netherlands,1192.6755312452
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,France,191.171216465902
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,France,13.101606707573
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Romania,78.6096402454377
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Romania,66.141105357576
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Spain,50.4465159944849
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Germany,7.56951004892936
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Romania,0.840811924300927
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,France,206.648880343135
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,France,106.580251671031
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Netherlands,24.6485767632254
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Netherlands,7.82921664789023
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Slovenia,0.128343339307385
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,France,19.61664704225
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Netherlands,122.149631162419
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Slovenia,32.6232954880077
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Spain,8.94563730945929
Boa Esperanca Do Iguacu,MATA ATLANTICA,PARANA,Germany,53.6984002873381
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,1629.5593757667
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Netherlands,13036.4750061336
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,271.593229294451
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,497.920920373159
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Germany,588.451996804643
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Romania,181.062152862967
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,543.186458588901
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Netherlands,814.779687883355
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,35.4259031881566
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,2.42785634475768
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Romania,14.567138068546
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Romania,12.2565961470098
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Spain,9.34823466020665
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Germany,1.40270452389458
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Romania,0.155810704039984
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,38.2940662528169
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,19.7503669603983
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Netherlands,4.56762325564641
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Netherlands,1.45083070628853
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Slovenia,0.0237832807532462
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,France,3.63515727860078
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Netherlands,22.6355258287574
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Slovenia,6.04541692521438
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Spain,1.6577144150662
Boa Ventura De Sao Roque,MATA ATLANTICA,PARANA,Germany,9.95084074425724
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,France,296.539961138424
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,France,20.3228813193622
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Romania,121.937287916173
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Romania,102.596411609309
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Spain,78.2513611050945
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Germany,11.7416327480805
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Romania,1.30424621429028
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,France,320.548522309487
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,France,165.324593696292
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Netherlands,38.2342495413688
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Netherlands,12.1444830630336
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Slovenia,0.199082945404471
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,France,30.4288472873351
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Netherlands,189.475421810884
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Slovenia,50.6044317500414
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Spain,13.8762465874597
Boa Vista Da Aparecida,MATA ATLANTICA,PARANA,Germany,83.2956018629665
Bom Jesus Do Sul,MATA ATLANTICA,PARANA,France,361.078694856635
Bom Jesus Do Sul,MATA ATLANTICA,PARANA,Germany,0.30310598916315
Bom Jesus Do Sul,MATA ATLANTICA,PARANA,Netherlands,1967.91454905951
Bom Sucesso,MATA ATLANTICA,PARANA,Netherlands,1.34857178031868
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,France,43.5316691317821
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,France,702.716498054656
Bom Sucesso Do Sul,MATA ATLANTICA,PARANA,Germany,3972.58043960803
Borrazopolis,MATA ATLANTICA,PARANA,Romania,527.72640134817
Borrazopolis,MATA ATLANTICA,PARANA,France,68.863961284675
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,688.63961284675
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,774.719564452594
Borrazopolis,MATA ATLANTICA,PARANA,France,258.239854817531
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,103.295941927013
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,163.551908051103
Borrazopolis,MATA ATLANTICA,PARANA,France,17.2159903211688
Borrazopolis,MATA ATLANTICA,PARANA,Germany,89.4316466815205
Borrazopolis,MATA ATLANTICA,PARANA,France,0.234154684358216
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,344.319806423375
Borrazopolis,MATA ATLANTICA,PARANA,France,3.55119397151844
Borrazopolis,MATA ATLANTICA,PARANA,Slovenia,0.0539376976762217
Borrazopolis,MATA ATLANTICA,PARANA,Netherlands,9.77505097898367
Borrazopolis,MATA ATLANTICA,PARANA,Spain,331.45728475396
Braganey,MATA ATLANTICA,PARANA,France,214.358627308628
Braganey,MATA ATLANTICA,PARANA,France,3460.31629189578
Braganey,MATA ATLANTICA,PARANA,Germany,19561.7789735926
Cafeara,MATA ATLANTICA,PARANA,Spain,2.74623604062225
Cafelandia,MATA ATLANTICA,PARANA,France,231.864278530493
Cafelandia,MATA ATLANTICA,PARANA,Netherlands,463.728557060986
Cafelandia,MATA ATLANTICA,PARANA,France,579.660696326232
Cafelandia,MATA ATLANTICA,PARANA,France,231.864278530493
Cafelandia,MATA ATLANTICA,PARANA,France,399.413116025083
Cafelandia,MATA ATLANTICA,PARANA,Slovenia,11.3119625566671
Cafelandia,MATA ATLANTICA,PARANA,France,231.864278530493
Cafelandia,MATA ATLANTICA,PARANA,France,7419.65691297577
Cafelandia,MATA ATLANTICA,PARANA,Germany,2397.60764332267
Cafelandia,MATA ATLANTICA,PARANA,Netherlands,2086.77850677443
Cafelandia,MATA ATLANTICA,PARANA,France,1802.28219633891
Cafelandia,MATA ATLANTICA,PARANA,Germany,231.864278530493
Cafelandia,MATA ATLANTICA,PARANA,Slovenia,407.412201770107
Cafezal Do Sul,MATA ATLANTICA,PARANA,Romania,96.9922211781226
Cafezal Do Sul,MATA ATLANTICA,PARANA,France,12.6566882897303
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,126.566882897303
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,142.387743259465
Cafezal Do Sul,MATA ATLANTICA,PARANA,France,47.4625810864885
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,18.9850324345954
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,30.0596346881094
Cafezal Do Sul,MATA ATLANTICA,PARANA,France,3.16417207243257
Cafezal Do Sul,MATA ATLANTICA,PARANA,Germany,16.4368772020844
Cafezal Do Sul,MATA ATLANTICA,PARANA,France,0.0430359043571553
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,63.2834414486513
Cafezal Do Sul,MATA ATLANTICA,PARANA,France,0.652683265896883
Cafezal Do Sul,MATA ATLANTICA,PARANA,Slovenia,0.00991335110293126
Cafezal Do Sul,MATA ATLANTICA,PARANA,Netherlands,1.7965822899118
Cafezal Do Sul,MATA ATLANTICA,PARANA,Spain,60.9194048124679
California,MATA ATLANTICA,PARANA,Romania,233.44643165406
California,MATA ATLANTICA,PARANA,France,30.4628420909047
California,MATA ATLANTICA,PARANA,Netherlands,304.628420909047
California,MATA ATLANTICA,PARANA,Netherlands,342.706973522678
California,MATA ATLANTICA,PARANA,France,114.235657840893
California,MATA ATLANTICA,PARANA,Netherlands,45.6942631363571
California,MATA ATLANTICA,PARANA,Netherlands,72.3492499658988
California,MATA ATLANTICA,PARANA,France,7.61571052272619
California,MATA ATLANTICA,PARANA,Germany,39.5612172167479
California,MATA ATLANTICA,PARANA,France,0.103581278819599
California,MATA ATLANTICA,PARANA,Netherlands,152.314210454524
California,MATA ATLANTICA,PARANA,France,1.5709154566543
California,MATA ATLANTICA,PARANA,Slovenia,0.0238600210677012
California,MATA ATLANTICA,PARANA,Netherlands,4.32411712669788
California,MATA ATLANTICA,PARANA,Spain,146.624311715088
Cambara,MATA ATLANTICA,PARANA,France,294.291685805926
Cambara,MATA ATLANTICA,PARANA,Spain,149.956512433648
Cambe,MATA ATLANTICA,PARANA,France,3498.01604160874
Cambe,MATA ATLANTICA,PARANA,Netherlands,6942.96376441073
Cambe,MATA ATLANTICA,PARANA,France,2108.76621768611
Cambe,MATA ATLANTICA,PARANA,Netherlands,867.810027582922
Cambe,MATA ATLANTICA,PARANA,Slovenia,307.461968656529
Cambe,MATA ATLANTICA,PARANA,Spain,71.2444262724695
Cambira,MATA ATLANTICA,PARANA,Romania,244.974655836327
Cambira,MATA ATLANTICA,PARANA,France,31.9671806681308
Cambira,MATA ATLANTICA,PARANA,Netherlands,319.671806681308
Cambira,MATA ATLANTICA,PARANA,Netherlands,359.630782516471
Cambira,MATA ATLANTICA,PARANA,France,119.87692750549
Cambira,MATA ATLANTICA,PARANA,Netherlands,47.9507710021962
Cambira,MATA ATLANTICA,PARANA,Netherlands,75.9220540868107
Cambira,MATA ATLANTICA,PARANA,France,7.99179516703267
Cambira,MATA ATLANTICA,PARANA,Germany,41.5148584772572
Cambira,MATA ATLANTICA,PARANA,France,0.108696406066811
Cambira,MATA ATLANTICA,PARANA,Netherlands,159.835903340654
Cambira,MATA ATLANTICA,PARANA,France,1.64849156448933
Cambira,MATA ATLANTICA,PARANA,Slovenia,0.0250382942583134
Cambira,MATA ATLANTICA,PARANA,Netherlands,4.53765387375267
Cambira,MATA ATLANTICA,PARANA,Spain,153.865021817383
Campo Bonito,MATA ATLANTICA,PARANA,France,278.167328490688
Campo Bonito,MATA ATLANTICA,PARANA,France,4490.35782107154
Campo Bonito,MATA ATLANTICA,PARANA,Germany,25384.7856087226
Campo Do Tenente,MATA ATLANTICA,PARANA,France,90.5004135208044
Campo Do Tenente,MATA ATLANTICA,PARANA,France,1460.91649895885
Campo Do Tenente,MATA ATLANTICA,PARANA,Germany,8258.81891734549
Campo Largo,MATA ATLANTICA,PARANA,France,52.6659133333886
Campo Largo,MATA ATLANTICA,PARANA,France,850.167405078175
Campo Largo,MATA ATLANTICA,PARANA,Germany,4806.14645188421
Campo Largo,MATA ATLANTICA,PARANA,Netherlands,2839.47743425012
